,show_filename_prefix,episode_filename_prefix,Podcast_name,Episode_name,Dominant_topic,Percent,Processed_text,Keywords,Duration of the episode,Publisher of the show,Description of the episode,rss_link
90,show_3D3mXSqcACUjWVbcvhyrMv,14kyjEfOemJrW4UcCNVLtx,Nintendo Cartridge Society,"Favorite Games from 5, 10, 20, and 30 Years Ago",3,0.9990000128746033,,character game level mario mean nintendo pokemon society super switch,34.42981666666667,Campfire Media,"Patrick and Mark go back in time for a low stakes time heist, and to discuss their favorite Nintendo games from 5, 10, 20, and 30 years ago. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
91,show_3D3mXSqcACUjWVbcvhyrMv,19xQbWs1zyohPSqKnEVV2l,Nintendo Cartridge Society,Rebooting Nintendo D-List Games,3,0.9700000286102295,,character game level mario mean nintendo pokemon society super switch,31.75358333333333,Campfire Media,"With Metroid Prime 4 getting rebooted under a new development team, Patrick and Mark think up some Nintendo games they wish would have received the same treatment. Friend us on Switch: Patrick is SW-1401-2882-4137 and Mark is SW-8112-0583-0050. ",https://anchor.fm/s/9639ef4/podcast/rss
92,show_3D3mXSqcACUjWVbcvhyrMv,19z9ArlxxLpwl7q7HQDq3j,Nintendo Cartridge Society,PAX West 2019 Roundup (News from 9/3/2019),3,0.9670000076293945,,character game level mario mean nintendo pokemon society super switch,46.07303333333334,Campfire Media,Patrick and Mark roundup all of the Nintendo-related news out of PAX West 2019. Check out Teegan's SMM2 level at QWX-LNJ-8VF. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ,https://anchor.fm/s/9639ef4/podcast/rss
93,show_3D3mXSqcACUjWVbcvhyrMv,1DFpfeALy6k8FRydcbWLJC,Nintendo Cartridge Society,Nintendo Direct E3 2019 (News from 6/11/19),3,0.9959999918937683,,character game level mario mean nintendo pokemon society super switch,44.187,Campfire Media,Patrick and Mark fill up your alien gut bucket with all the news from Nintendo's E3 2019 presentation. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ,https://anchor.fm/s/9639ef4/podcast/rss
94,show_3D3mXSqcACUjWVbcvhyrMv,1FTPaiZfl4xJi0ZhOoq5rt,Nintendo Cartridge Society,Sonic Movie Delay (News from 5/28/19),3,0.8579999804496765,,character game level mario mean nintendo pokemon society super switch,49.7846,Campfire Media,"This week Patrick introduces Mark to a vast web of conspiracy theories about the Sonic the Hedgehog movie delay. Plus, Patrick discovers Picross and Mark plays Resident Evil 4... again... -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
95,show_3D3mXSqcACUjWVbcvhyrMv,1HVa5I6YATfaw6wfRBZ0vx,Nintendo Cartridge Society,Nintendo Switch Lite (News from 7/16/19),3,0.9319999814033508,,character game level mario mean nintendo pokemon society super switch,60.06335,Campfire Media,"Patrick and Mark enjoy all of the taste of the Nintendo Switch with only half the calories as Nintendo reveals the Nintendo Switch Lite. Plus, listener emails kick off a new Super Mario Maker 2 level sharing program. Casey's Big Goomba level: W2H-MMV-NHF and Patrick's Super Mario Bros. 2 level is L59-8VV-SJF. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
96,show_3D3mXSqcACUjWVbcvhyrMv,1ZLvBTkaFzP3fMHNqZkf43,Nintendo Cartridge Society,Spooky Game Levels w/ Emily Rose Jacobson,3,0.8019999861717224,,character game level mario mean nintendo pokemon society super switch,55.47943333333333,Campfire Media,Patrick and Mark are joined by special guest Emily Rose Jacobson to talk about spooky levels in Nintendo games. Happy Halloween! -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ,https://anchor.fm/s/9639ef4/podcast/rss
97,show_3D3mXSqcACUjWVbcvhyrMv,1dcMgXhVU3kk3drVm0IC67,Nintendo Cartridge Society,SNES Emulator on Switch (News from 1/15/19),3,0.9490000009536743,,character game level mario mean nintendo pokemon society super switch,52.06335,Campfire Media,"Nintendo dropped some surprising news last week, leading Patrick and Mark to speculate on if we’ll still see a Nintendo Direct soon. Plus, dataminers found a bunch of stuff for the guys to talk about, and Mark shares a harrowing tale. Friend us on Switch: Patrick is SW-1401-2882-4137 and Mark is SW-8112-0583-0050. ",https://anchor.fm/s/9639ef4/podcast/rss
98,show_3D3mXSqcACUjWVbcvhyrMv,1fcfaBBhvACqDRcWWJMgDf,Nintendo Cartridge Society,Ranking Rare’s N64 Characters,3,0.9229999780654907,,character game level mario mean nintendo pokemon society super switch,44.16218333333333,Campfire Media,Patrick and Mark slap some googly eyes on inanimate objects as they definitively rank Rare’s N64 characters. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ,https://anchor.fm/s/9639ef4/podcast/rss
99,show_3D3mXSqcACUjWVbcvhyrMv,1gkZrF3W9WHjKM9H5VbQeg,Nintendo Cartridge Society,Ranking the Games of the Castlevania Anniversary Collection,3,0.9700000286102295,,character game level mario mean nintendo pokemon society super switch,43.14688333333334,Campfire Media,Patrick and Mark do the mash — they do the Monster Mash — as they definitively rank the games in the Castlevania Anniversary Collection. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ,https://anchor.fm/s/9639ef4/podcast/rss
100,show_3D3mXSqcACUjWVbcvhyrMv,1i1sKgz093tnQk0NaOWQ5R,Nintendo Cartridge Society,Byleth in Smash (News from 1/21/20),3,0.9580000042915344,,character game level mario mean nintendo pokemon society super switch,48.33426666666666,Campfire Media,"Patrick and Mark are psyched for Byleth in Smash Bros! Plus, Patrick runs down the history of Fire Emblem in the Smash Bros games, Mark finally finished Fire Emblem: Three Houses, and there's even some non-Fire Emblem news to talk about (probably). -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
101,show_3D3mXSqcACUjWVbcvhyrMv,1i5eQwGlqbDgtyBo76dxYb,Nintendo Cartridge Society,Mario & Sonic at the Olympic Games Tokyo 2020 (News from 4/2/19),3,0.949999988079071,,character game level mario mean nintendo pokemon society super switch,51.26835,Campfire Media,"Patrick and Mark talk about just about many Switches they're willing to buy rumors of, not one, but two hardware revisions coming this year. Plus, Mario & Sonic go back to the Olympics for the first time since the last time and Yacht Clubs' new game sure looks a lot like The Messenger. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050. -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
102,show_3D3mXSqcACUjWVbcvhyrMv,1j3YzO28QsSagjcILSdUap,Nintendo Cartridge Society,Favorite Resident Evil Moments,3,0.9319999814033508,,character game level mario mean nintendo pokemon society super switch,44.53398333333333,Campfire Media,Patrick and Mark count down their favorite moments from the Resident Evil series. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ,https://anchor.fm/s/9639ef4/podcast/rss
103,show_3D3mXSqcACUjWVbcvhyrMv,1r8T8ggCROVvRgisAA6z6R,Nintendo Cartridge Society,New Fire Emblem Details (News from 6/25/19),3,0.9079999923706055,,character game level mario mean nintendo pokemon society super switch,46.74916666666667,Campfire Media,"Patrick and Mark ponder the future of the Sonic Forces borrowing program after Sega promises a new Sonic game in 2021. Plus, new details about Fire Emblem: Three Houses, and questions around the release date for Luigi's Mansion 3. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
104,show_3D3mXSqcACUjWVbcvhyrMv,1uofr2O4tzU7qTsjLmB1AX,Nintendo Cartridge Society,5 Best Donkey Kong Games,3,1.0,,character game level mario mean nintendo pokemon society super switch,60.1509,Campfire Media,"In celebration of Donkey Kong Country's 25th anniversary, Patrick and Mark definitively determine the 5 best Donkey Kong games of all time. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
105,show_3D3mXSqcACUjWVbcvhyrMv,1vk7qqA2sGetJ0W3Ar7RaI,Nintendo Cartridge Society,NCS Sick Day,3,0.7490000128746033,,character game level mario mean nintendo pokemon society super switch,2.3088333333333333,Campfire Media,"Patrick is sick (like, seriously sick) so NCS is taking the day off. See you Thursday! -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
106,show_3D3mXSqcACUjWVbcvhyrMv,23ZPky3R1h8boBkziV1lzm,Nintendo Cartridge Society,Nintendo Direct 9/4/19,3,0.9700000286102295,,character game level mario mean nintendo pokemon society super switch,61.77166666666667,Campfire Media,Patrick and Mark discuss all of the surprises and announcements from Nintendo’s September Direct. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ,https://anchor.fm/s/9639ef4/podcast/rss
107,show_3D3mXSqcACUjWVbcvhyrMv,2CbXiW5kZA4HNO5TnnSzUa,Nintendo Cartridge Society,NCS By Request,3,0.9200000166893005,,character game level mario mean nintendo pokemon society super switch,52.36026666666667,Campfire Media,"In response to an epic email from a longtime listener, Patrick and Mark discuss the future of Pokemon, Zelda clones, third party controllers, gaming backlogs, and more! We love emails: nintendocartridgesociety “at” gmail.com. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
108,show_3D3mXSqcACUjWVbcvhyrMv,2YlgKCnyiFdMLUniZUMBkz,Nintendo Cartridge Society,Best Nintendo Music Tournament Part 2 w/ Greg Smith,3,0.9810000061988831,,character game level mario mean nintendo pokemon society super switch,80.46798333333334,Campfire Media,"The Best Nintendo Music Tournament continues! This week, Patrick and Mark and special guest Greg Smith pit more of your nominations against each other in the Zelda, 16-bit, 3rd Party, and Remix conferences. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
109,show_3D3mXSqcACUjWVbcvhyrMv,2l0SCuJlUqOVkkIjAFexrs,Nintendo Cartridge Society,Xbox Live on Switch (News from 2/5/19),3,0.9070000052452087,,character game level mario mean nintendo pokemon society super switch,51.89006666666667,Campfire Media,"The Microsoft and Nintendo romance continues with reports that Xbox Live will soon be supported on Switch, and Patrick and Mark consider the implications for the future. Plus, Nintendo’s earnings call reveals the company’s new strategy to expand their audience. Friend us on Switch: Patrick is SW-1401-2882-4137 and Mark is SW-8112-0583-0050. ",https://anchor.fm/s/9639ef4/podcast/rss
110,show_3D3mXSqcACUjWVbcvhyrMv,2t1OBZmZuEo3CLk51Xjkru,Nintendo Cartridge Society,Pokemon Direct (News from 1/14/20),3,0.8830000162124634,,character game level mario mean nintendo pokemon society super switch,60.7674,Campfire Media,"Patrick and Mark roundup all the news from last week's surprise Pokemon Direct. Plus, more details on Super Nintendo World, Sony's decision to skip E3 again, and more. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
111,show_3D3mXSqcACUjWVbcvhyrMv,30XpEVwFms57npYWUFbrlg,Nintendo Cartridge Society,Casting Star Wars w/ Nintendo Characters,3,0.8870000243186951,,character game level mario mean nintendo pokemon society super switch,55.272,Campfire Media,"In the throes of Star Wars mania, Patrick and Mark cast the Star Wars films with Nintendo characters. Spoiler alert: it's really hard to cast Qui-Gon Jinn. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
112,show_3D3mXSqcACUjWVbcvhyrMv,344DwfVw1FrvSgyFcTWf3u,Nintendo Cartridge Society,Sonic Movie Trailer (News from 5/7/19),3,0.9419999718666077,,character game level mario mean nintendo pokemon society super switch,42.255233333333344,Campfire Media,"The Sonic the Hedghog movie has a trailer, and Patrick and Mark talk about why nobody likes it. Plus, Mark is unsure about some developments in Steins; Gate Elite, the Final Fantasy connection to the Animatrix, and more. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
113,show_3D3mXSqcACUjWVbcvhyrMv,36IYDzginxEOIzdiMdky9x,Nintendo Cartridge Society,Top 4 Marvel Ultimate Alliance 3 Characters,3,0.8209999799728394,,character game level mario mean nintendo pokemon society super switch,47.13751666666667,Campfire Media,Patrick and Mark pick the 4 best playable characters in Marvel Ultimate Alliance 3: The Black Order. Excelsior! -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ,https://anchor.fm/s/9639ef4/podcast/rss
114,show_3D3mXSqcACUjWVbcvhyrMv,3E1Ur8WxwGEbA9oonAGXEN,Nintendo Cartridge Society,Super Mario Maker 2 Direct (News from 5/21/19),3,0.9390000104904175,,character game level mario mean nintendo pokemon society super switch,52.14606666666667,Campfire Media,"Last week’s Super Mario Maker 2 Direct made believers out of Patrick and Mark. Plus, we’re wishing you and yours and happy Resident Evil Day! -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
115,show_3D3mXSqcACUjWVbcvhyrMv,3G59R1CR9gRuLOTaikLMuf,Nintendo Cartridge Society,Ranking the Koopas,3,0.9470000267028809,,character game level mario mean nintendo pokemon society super switch,45.81683333333334,Campfire Media,"Patrick and Mark finally, once and for all, definitively rank the Koopas. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
116,show_3D3mXSqcACUjWVbcvhyrMv,3JxhOAxd8ADBFLm07GC0qD,Nintendo Cartridge Society,What We Played in 2019,3,0.9779999852180481,,character game level mario mean nintendo pokemon society super switch,61.8715,Campfire Media,"As 2019 comes to an end, Patrick and Mark look back on all of the games they played this year. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
117,show_3D3mXSqcACUjWVbcvhyrMv,3JyfmPbKcvxORapn1bJGst,Nintendo Cartridge Society,Super Mario Land 2: Six Golden Coins,3,1.0,,character game level mario mean nintendo pokemon society super switch,45.59891666666667,Campfire Media,Patrick and Mark dig into the Game Boy Classic: Super Mario Land 2. Why does Mario have a castle? Why is there a Wario? What do coins do in Mario games? Find out by playing and listening along! Friend us on Switch: Patrick is SW-1401-2882-4137 and Mark is SW-8112-0583-0050. ,https://anchor.fm/s/9639ef4/podcast/rss
118,show_3D3mXSqcACUjWVbcvhyrMv,3NVA0zZl4dsjqEZsdTx2kR,Nintendo Cartridge Society,Ranking the Smash Ultimate Mii Fighter DLC,3,0.8180000185966492,,character game level mario mean nintendo pokemon society super switch,55.52936666666667,Campfire Media,"From Akira to Zero, Patrick and Mark definitively rank all of the Mii Fighter DLC available in Super Smash Bros. Ultimate (so far). -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
119,show_3D3mXSqcACUjWVbcvhyrMv,3XQBWV4MJbkppjLojo04el,Nintendo Cartridge Society,Sir Fetch’d (News from 9/24/19),3,0.9509999752044678,,character game level mario mean nintendo pokemon society super switch,55.7484,Campfire Media,"Patrick and Mark are delighted by the newest Pokemon revealed for Pokemon Sword (sorry, Shield). Plus, they answer listener questions about Fire Emblem: Three Houses, and there are so many games to talk about in New Releases. @BorlandCorp's Super Mario Maker 2 Link's Awakening level: 089-C7G-L1G. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
120,show_3D3mXSqcACUjWVbcvhyrMv,3Yo6BBtQh3NdJ35DOOfTLO,Nintendo Cartridge Society,Mario & Luigi Are Twins (News from 1/7/20),3,0.8809999823570251,,character game level mario mean nintendo pokemon society super switch,39.67786666666667,Campfire Media,"Nintendo dropped a bomb on National Trivia Day, and Patrick and Mark can't stop talking about the implications. Plus, a new Splatoon 2 update, the future of AR, and more. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
121,show_3D3mXSqcACUjWVbcvhyrMv,3jNwJtV8FiC23lw1Xbe6CP,Nintendo Cartridge Society,Favorite Wintry Levels,3,0.8880000114440918,,character game level mario mean nintendo pokemon society super switch,44.50336666666666,Campfire Media,"This week, Patrick and Mark are feeling extra cozy as they discuss their favorite snow, ice, and winter levels in Nintendo games. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
122,show_3D3mXSqcACUjWVbcvhyrMv,3kifWhh1ppjmu5zyeDcfxx,Nintendo Cartridge Society,AlphaDream Bankruptcy (News from 10/8/19),3,0.968999981880188,,character game level mario mean nintendo pokemon society super switch,41.877183333333335,Campfire Media,"Pokemon Sword and Shield is coming out next month, and Patrick and Mark are excited to learn more details about the game. Plus, Mario and Luigi RPG developer AlphaDream declares bankruptcy, a major update for Super Mario Maker 2, and more. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
123,show_3D3mXSqcACUjWVbcvhyrMv,3mUn4p7SVYCsTGNrsMrj1p,Nintendo Cartridge Society,Mortal Kombat 11 Reveal (News from 1/22/19),3,0.9559999704360962,,character game level mario mean nintendo pokemon society super switch,45.33506666666667,Campfire Media,"NetherRealm Studios has revealed more about Mortal Kombat 11, but Patrick and Mark still have so many questions about the Switch version! Plus, an update to the NVIDIA Shield version of Twilight Princess has the guys speculating on the possibility of Zelda re-releases for Switch. Friend us on Switch: Patrick is SW-1401-2882-4137 and Mark is SW-8112-0583-0050. ",https://anchor.fm/s/9639ef4/podcast/rss
124,show_3D3mXSqcACUjWVbcvhyrMv,3pqHSOctLI9ySigCOU5Crx,Nintendo Cartridge Society,RPG Party Draft,3,0.8339999914169312,,character game level mario mean nintendo pokemon society super switch,35.8725,Campfire Media,Patrick and Mark celebrate the release of Dragon Quest XI on Switch by drafting their ideal RPG parties filled with Nintendo (and Nintendo-adjacent) characters. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ,https://anchor.fm/s/9639ef4/podcast/rss
125,show_3D3mXSqcACUjWVbcvhyrMv,3rzYwCpWvNznc7pXAmwTLM,Nintendo Cartridge Society,2020 Predictions,3,1.0,,character game level mario mean nintendo pokemon society super switch,59.46553333333333,Campfire Media,Patrick and Mark summon a coven of Psychic type Pokemon to help them predict Nintendo's 2020. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ,https://anchor.fm/s/9639ef4/podcast/rss
126,show_3D3mXSqcACUjWVbcvhyrMv,412WFqeRBSraHccVA3be6t,Nintendo Cartridge Society,Joy-Con Drift (News from 7/23/19),3,0.9150000214576721,,character game level mario mean nintendo pokemon society super switch,51.108999999999995,Campfire Media,"Patrick and Mark are feeling 2 fast and 2 furious about the Nintendo Switch Joy-Con drift issues. Plus, listener Mario Maker 2 levels, and some good gaming deals for living off the grid. Find Stefan's leves at 0GT-DXN-GPG and Turner's levels at 4B8-376-DLG. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
127,show_3D3mXSqcACUjWVbcvhyrMv,4BOFGSAxPo0ZZhRhP9n1hx,Nintendo Cartridge Society,"Determining ""The Year of..."" 2009-2019",3,1.0,,character game level mario mean nintendo pokemon society super switch,47.40546666666667,Campfire Media,"Using 2013's ""The Year of Luigi"" as their guidepost, Patrick and Mark definitvely determine what each year between 2009-2019 should be ""The Year of..."" -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
128,show_3D3mXSqcACUjWVbcvhyrMv,4G4u9I9wGAZV6ayPK5czlE,Nintendo Cartridge Society,Post-Sick Day News Catch-up,3,0.9120000004768372,,character game level mario mean nintendo pokemon society super switch,50.60673333333333,Campfire Media,Patrick and Mark are back in fighting form and ready to catch up on all the week’s news! -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ,https://anchor.fm/s/9639ef4/podcast/rss
129,show_3D3mXSqcACUjWVbcvhyrMv,4Hqwb7d2WwAOoiWrZUWo1C,Nintendo Cartridge Society,Gigantimaxing in Pokemon Sword and Shield (News from 7/9/19),3,0.9300000071525574,,character game level mario mean nintendo pokemon society super switch,39.08485,Campfire Media,"This week, Patrick and Mark are no longer best friends with Dynamaxing in Pokemon Sword and Shield. Their new best friend is Gigantimaxing. Plus, leaks surrounding the upcoming Super Nintendo World at Universal Studios, and why we’re never getting another Pokemon Snap. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050 -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ",https://anchor.fm/s/9639ef4/podcast/rss
130,show_3D3mXSqcACUjWVbcvhyrMv,4Jshds9nrbOd3CJ74vgjV9,Nintendo Cartridge Society,Game Boy Games that Deserve Remakes,3,0.9990000128746033,,character game level mario mean nintendo pokemon society super switch,38.047783333333335,Campfire Media,"With the reveal of a Link’s Awakening remake coming to Switch later this year, Patrick and Mark discuss the other Game Boy games they think deserve similar treatment. Friend us on Switch: Patrick is SW-1401-2882-4137 and Mark is SW-8112-0583-0050. ",https://anchor.fm/s/9639ef4/podcast/rss
131,show_3D3mXSqcACUjWVbcvhyrMv,4PZ0H04QrJzbdyHAXgol7j,Nintendo Cartridge Society,Labo VR Review Discussion,3,0.8970000147819519,,character game level mario mean nintendo pokemon society super switch,26.9157,Campfire Media,Patrick and Mark jack into the matrix and enter the digital world of Labo VR. -- FRIEND US ON SWITCH Patrick: SW-1401-2882-4137 Mark: SW-8112-0583-0050. -- SHOW INFORMATION Twitter: @NinCartSociety Email: NintendoCartridgeSociety@gmail.com Subscribe: Apple Podcasts Subscribe: Spotify ,https://anchor.fm/s/9639ef4/podcast/rss
